City,District,School Name,School Type
MUĞLA,ULA,Gölcük İlkokulu,İlkokul
MUĞLA,ULA,Gölcük Ortaokulu,Ortaokul
MUĞLA,ULA,Hüseyin Ercan Ermaş Mermer Anadolu Lisesi,Lise
MUĞLA,ULA,Karabörtlen Selahattin Göktuğ İlkokulu,İlkokul
MUĞLA,ULA,Karabörtlen Selahattin Göktuğ Ortaokulu,Ortaokul
MUĞLA,ULA,Kavakçalı İlkokulu,İlkokul
MUĞLA,ULA,Kızılağaç Mahallesi İlkokulu,İlkokul
MUĞLA,ULA,Kızılyaka İlkokulu,İlkokul
MUĞLA,ULA,Kızılyaka Ortaokulu,Ortaokul
MUĞLA,ULA,Turgut İlkokulu,İlkokul
MUĞLA,ULA,Ula Anaokulu,Anaokulu
MUĞLA,ULA,Ula Gökova Adile Mermerci Mesleki ve Teknik Anadolu Lisesi,Lise
MUĞLA,ULA,Ula Halk Eğitimi Merkezi,None
MUĞLA,ULA,Ula Öğretmenevi ve Akşam Sanat Okulu Müdürlüğü,None
MUĞLA,ULA,Ula Şehit Öğretmen Sezgin Keçeci Anadolu İmam Hatip Lisesi,Lise
MUĞLA,YATAĞAN,100. Yıl Cumhuriyet Ortaokulu,Ortaokul
MUĞLA,YATAĞAN,23 Nisan Ulusal Egemenlik Ortaokulu,Ortaokul
MUĞLA,YATAĞAN,Atatürk İlkokulu,İlkokul
MUĞLA,YATAĞAN,Ayser Kazım Eren Ortaokulu,Ortaokul
MUĞLA,YATAĞAN,Bahçeyaka İlkokulu,İlkokul
MUĞLA,YATAĞAN,Bencik İlkokulu,İlkokul
MUĞLA,YATAĞAN,Bencik Ortaokulu,Ortaokul
MUĞLA,YATAĞAN,Bozarmut İlkokulu,İlkokul
MUĞLA,YATAĞAN,Bozarmut Ortaokulu,Ortaokul
MUĞLA,YATAĞAN,Bozarmut Yukarı Mahalle İlkokulu,İlkokul
MUĞLA,YATAĞAN,Bozüyük İlkokulu,İlkokul
MUĞLA,YATAĞAN,Cazkırlar İlkokulu,İlkokul
MUĞLA,YATAĞAN,Elmacık İlkokulu,İlkokul
MUĞLA,YATAĞAN,Eskihisar İlkokulu,İlkokul
MUĞLA,YATAĞAN,Fatih Ortaokulu,Ortaokul
MUĞLA,YATAĞAN,Gökpınar İlkokulu,İlkokul
MUĞLA,YATAĞAN,Kadıköy İlkokulu,İlkokul
MUĞLA,YATAĞAN,Kafaca Kaplancık İlkokulu,İlkokul
MUĞLA,YATAĞAN,Kafaca Kaplancık Ortaokulu,Ortaokul
MUĞLA,YATAĞAN,Katrancı İlkokulu,İlkokul
MUĞLA,YATAĞAN,Kavak İlkokulu,İlkokul
MUĞLA,YATAĞAN,Kıbrıs İlkokulu,İlkokul
MUĞLA,YATAĞAN,Köklük İlkokulu,İlkokul
MUĞLA,YATAĞAN,Madenler İlkokulu,İlkokul
MUĞLA,YATAĞAN,Madenler Ortaokulu,Ortaokul
MUĞLA,YATAĞAN,Mesken İlkokulu,İlkokul
MUĞLA,YATAĞAN,Şeref İlkokulu,İlkokul
MUĞLA,YATAĞAN,Sinanbey İlkokulu,İlkokul
MUĞLA,YATAĞAN,Tek Mehmet Akif Ersoy Anaokulu,Anaokulu
MUĞLA,YATAĞAN,TEK Mehmet Akif Ersoy İlkokulu,İlkokul
MUĞLA,YATAĞAN,Turgut İlkokulu,İlkokul
MUĞLA,YATAĞAN,Turgut Şehit Güngör Çetinkaya Ortaokulu,Ortaokul
MUĞLA,YATAĞAN,Yatağan Anadolu İmam Hatip Lisesi,Lise
MUĞLA,YATAĞAN,Yatağan Anadolu Lisesi,Lise
MUĞLA,YATAĞAN,Yatağan Gazi Anadolu Lisesi,Lise
MUĞLA,YATAĞAN,Yatağan Halk Eğitimi Merkezi,None
MUĞLA,YATAĞAN,Yatağan İmam Hatip Ortaokulu,Ortaokul
MUĞLA,YATAĞAN,Yatağan Mesleki ve Teknik Anadolu Lisesi,Lise
MUĞLA,YATAĞAN,Yatağan Şehit Engin Yalçın Mesleki ve Teknik Anadolu Lisesi,Lise
MUĞLA,YATAĞAN,Yukarıyayla İlkokulu,İlkokul
MUĞLA,YATAĞAN,Zeytinköy İlkokulu,İlkokul
MUĞLA,YATAĞAN,Zübeyde Hanım Anaokulu,Anaokulu
MUŞ,BULANIK,100.Yıl İlkokulu,İlkokul
MUŞ,BULANIK,125.Yıl Bulanık İlkokulu,İlkokul
MUŞ,BULANIK,125.Yıl Bulanık Ortaokulu,Ortaokul
MUŞ,BULANIK,700. Yıl Rüstemgedik İmam Hatip Ortaokulu,Ortaokul
MUŞ,BULANIK,700.Yıl Rüstem Gedik İlkokulu,İlkokul
MUŞ,BULANIK,Abdalbeyazıt İlkokulu,İlkokul
MUŞ,BULANIK,Adıvar İlkokulu,İlkokul
MUŞ,BULANIK,Adıvar İmam Hatip Ortaokulu,Ortaokul
MUŞ,BULANIK,Ahmed-i Hani İlkokulu,İlkokul
MUŞ,BULANIK,Ahmed-i Hani Ortaokulu,Ortaokul
MUŞ,BULANIK,Akçaarmut İlkokulu,İlkokul
MUŞ,BULANIK,Akçaarmut Tepecik İlkokulu,İlkokul
MUŞ,BULANIK,Alagez İlkokulu,İlkokul
MUŞ,BULANIK,Altınoluk İlkokulu,İlkokul
MUŞ,BULANIK,Arakonak İlkokulu,İlkokul
MUŞ,BULANIK,Arakonak Ortaokulu,Ortaokul
MUŞ,BULANIK,Arı İlkokulu,İlkokul
MUŞ,BULANIK,Aşağıbüklü İlkokulu,İlkokul
MUŞ,BULANIK,Atatürk İlkokulu,İlkokul
MUŞ,BULANIK,Balotu İlkokulu,İlkokul
MUŞ,BULANIK,Balotu Ortaokulu,Ortaokul
MUŞ,BULANIK,Bedevi Baran İlkokulu,İlkokul
MUŞ,BULANIK,Bedevi Baran Ortaokulu,Ortaokul
MUŞ,BULANIK,Bingüldek İlkokulu,İlkokul
MUŞ,BULANIK,Bostancılar İlkokulu,İlkokul
MUŞ,BULANIK,Bostancılar Ortaokulu,Ortaokul
MUŞ,BULANIK,Bulanık Anadolu İmam Hatip Lisesi,Lise
MUŞ,BULANIK,Bulanık Anadolu Lisesi,Lise
MUŞ,BULANIK,Bulanık Anaokulu,Anaokulu
MUŞ,BULANIK,Bulanık Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Lise
MUŞ,BULANIK,Bulanık Halk Eğitimi Merkezi,None
MUŞ,BULANIK,Bulanık İlkokulu,İlkokul
MUŞ,BULANIK,Bulanık İmam Hatip ortaokulu,None
MUŞ,BULANIK,Bulanık Kız Anadolu İmam Hatip Lisesi,Lise
MUŞ,BULANIK,Bulanık Kız Mesleki ve Teknik Anadolu Lisesi,Lise
MUŞ,BULANIK,Bulanık Murat Anadolu Lisesi,Lise
MUŞ,BULANIK,Bulanık Said Nursi Anadolu Lisesi,Lise
MUŞ,BULANIK,Cankurtaran İlkokulu,İlkokul
MUŞ,BULANIK,Çataklı İlkokulu,İlkokul
MUŞ,BULANIK,Çaygeldi İlkokulu,İlkokul
MUŞ,BULANIK,Çaygeldi Ortaokulu,Ortaokul
MUŞ,BULANIK,Cumhuriyet İlkokulu,İlkokul
MUŞ,BULANIK,Cumhuriyet Ortaokulu,Ortaokul
MUŞ,BULANIK,Değirmensuyu İlkokulu,İlkokul
MUŞ,BULANIK,Demirkapı İlkokulu,İlkokul
MUŞ,BULANIK,Demirkapı Ortaokulu,Ortaokul
MUŞ,BULANIK,DSİ Ortaokulu,Ortaokul
MUŞ,BULANIK,Elmakaya İlkokulu,İlkokul
MUŞ,BULANIK,Elmakaya Ortaokulu,Ortaokul
MUŞ,BULANIK,Erentepe İlkokulu,İlkokul
MUŞ,BULANIK,Erentepe İmam Hatip Ortaokulu,Ortaokul
MUŞ,BULANIK,Erentepe Kardelen İlkokulu,İlkokul
MUŞ,BULANIK,Erentepe Ortaokulu,Ortaokul
MUŞ,BULANIK,Erentepe Yatılı Bölge Ortaokulu,Ortaokul
MUŞ,BULANIK,Ericek İlkokulu,İlkokul
MUŞ,BULANIK,Esenlik İlkokulu,İlkokul
MUŞ,BULANIK,Esenlik Ortaokulu,Ortaokul
MUŞ,BULANIK,Eskiyol İlkokulu,İlkokul
MUŞ,BULANIK,Fatih İlkokulu,İlkokul
MUŞ,BULANIK,Gazi İlkokulu,İlkokul
MUŞ,BULANIK,Gazi Ortaokulu,Ortaokul
MUŞ,BULANIK,Gölyanı Alatoprak İlkokulu,İlkokul
MUŞ,BULANIK,Gölyanı İlkokulu,İlkokul
MUŞ,BULANIK,Gölyanı Ortaokulu,Ortaokul
MUŞ,BULANIK,Göztepe İlkokulu,İlkokul
MUŞ,BULANIK,Göztepe Ortaokulu,Ortaokul
MUŞ,BULANIK,Gülçimen İlkokulu,İlkokul
MUŞ,BULANIK,Güllüova İlkokulu,İlkokul
MUŞ,BULANIK,Güllüova Ortaokulu,Ortaokul
MUŞ,BULANIK,Gümüşpınar İlkokulu,İlkokul
MUŞ,BULANIK,Günbatmaz İlkokulu,İlkokul
MUŞ,BULANIK,Günbatmaz Ortaokulu,Ortaokul
MUŞ,BULANIK,Gündüzü İlkokulu,İlkokul
MUŞ,BULANIK,Gündüzü Ortaokulu,Ortaokul
MUŞ,BULANIK,Günyurdu İlkokulu,İlkokul
MUŞ,BULANIK,Günyurdu Ortaokulu,Ortaokul
MUŞ,BULANIK,Güveç İlkokulu,İlkokul
MUŞ,BULANIK,Hoşgeldi İlkokulu,İlkokul
MUŞ,BULANIK,İki Pınar İlkokulu,İlkokul
MUŞ,BULANIK,Karaağıl İlkokulu,İlkokul
MUŞ,BULANIK,Karaağıl İmam Hatip Ortaokulu,Ortaokul
MUŞ,BULANIK,Karaburun İlkokulu,İlkokul
MUŞ,BULANIK,Karaburun İmam hatip ortaokulu,None
MUŞ,BULANIK,Karacören İlkokulu,İlkokul
MUŞ,BULANIK,Kırkgöze Anaokulu,Anaokulu
MUŞ,BULANIK,Kırkgöze İlkokulu,İlkokul
MUŞ,BULANIK,Kırkgöze Ortaokulu,Ortaokul
MUŞ,BULANIK,Köprüyolu İlkokulu,İlkokul
MUŞ,BULANIK,Köprüyolu Ortaokulu,Ortaokul
MUŞ,BULANIK,Kotanlı İlkokulu,İlkokul
MUŞ,BULANIK,Kotanlı Kom İlkokulu,İlkokul
MUŞ,BULANIK,Kurganlı İlkokulu,İlkokul
MUŞ,BULANIK,Kurganlı Ortaokulu,Ortaokul
MUŞ,BULANIK,Mehmet Akif Ersoy İlkokulu,İlkokul
MUŞ,BULANIK,Mehmet Akif Ersoy Ortaokulu,Ortaokul
MUŞ,BULANIK,Mescitli İlkokulu,İlkokul
MUŞ,BULANIK,Mescitli Ortaokulu,Ortaokul
MUŞ,BULANIK,Meşeiçi İlkokulu,İlkokul
MUŞ,BULANIK,Meşeiçi Ürünlü İlkokulu,İlkokul
MUŞ,BULANIK,Mevlana İlkokulu,İlkokul
MUŞ,BULANIK,Molladavut İlkokulu,İlkokul
MUŞ,BULANIK,Mollakent İlkokulu,İlkokul
MUŞ,BULANIK,Mollakent Ortaokulu,Ortaokul
MUŞ,BULANIK,Oğlakkaya İlkokulu,İlkokul
MUŞ,BULANIK,Oğlakkaya Ortaokulu,Ortaokul
MUŞ,BULANIK,Öğretmenevi ve Akşam Sanat Okulu,None
MUŞ,BULANIK,Olurdere İlkokulu,İlkokul
MUŞ,BULANIK,Olurdere Yeni Yerleşim İlkokulu,İlkokul
MUŞ,BULANIK,Örenkent İlkokulu,İlkokul
MUŞ,BULANIK,Örenkent Ortaokulu,Ortaokul
MUŞ,BULANIK,Saliha İlkokulu,İlkokul
MUŞ,BULANIK,Samanyolu İlkokulu,İlkokul
MUŞ,BULANIK,Sarıpınar İlkokulu,İlkokul
MUŞ,BULANIK,Sarıpınar Ortaokulu,Ortaokul
MUŞ,BULANIK,Şatırlar İlkokulu,İlkokul
MUŞ,BULANIK,Seçme İlkokulu,İlkokul
MUŞ,BULANIK,Şehit Sait KORKMAZ Anaokulu,Anaokulu
MUŞ,BULANIK,Şehittahir İlkokulu,İlkokul
MUŞ,BULANIK,Şehittahir Ortaokulu,Ortaokul
MUŞ,BULANIK,Şehitveren İlkokulu,İlkokul
MUŞ,BULANIK,Selçuklu İlkokulu,İlkokul
MUŞ,BULANIK,Sıradere İlkokulu,İlkokul
MUŞ,BULANIK,Söğütlü İlkokulu,İlkokul
MUŞ,BULANIK,Söğütlü Ortaokulu,Ortaokul
MUŞ,BULANIK,Süleymanpaşa İlkokulu,İlkokul
MUŞ,BULANIK,Süleymanpaşa Ortaokulu,Ortaokul
MUŞ,BULANIK,Sultan Alparslan Ortaokulu,Ortaokul
MUŞ,BULANIK,Sultanlı İlkokulu,İlkokul
MUŞ,BULANIK,SULTANLI ORTAOKULU,None
MUŞ,BULANIK,Sütlüce İlkokulu,İlkokul
MUŞ,BULANIK,Toklular İlkokulu,İlkokul
MUŞ,BULANIK,Turgut Özal İlkokulu,İlkokul
MUŞ,BULANIK,Turgut Özal Ortaokulu,Ortaokul
MUŞ,BULANIK,Türk Telekom İlkokulu,İlkokul
MUŞ,BULANIK,Türk Telekom İmam Hatip Ortaokulu,Ortaokul
MUŞ,BULANIK,Turnalar Anaokulu,Anaokulu
MUŞ,BULANIK,Üçtepe İlkokulu,İlkokul
MUŞ,BULANIK,Uzgörür İlkokulu,İlkokul
MUŞ,BULANIK,Uzgörür Ortaokulu,Ortaokul
MUŞ,BULANIK,Vali Selahattin Hatipoğlu İmam Hatip Ortaokulu,Ortaokul
MUŞ,BULANIK,Yazbaşı İlkokulu,İlkokul
MUŞ,BULANIK,Yazbaşı Kılındor İlkokulu,İlkokul
MUŞ,BULANIK,Yazbaşı Ortaokulu,Ortaokul
MUŞ,BULANIK,Yemişen İlkokulu,İlkokul
MUŞ,BULANIK,Yemişen Ortaokulu,Ortaokul
MUŞ,BULANIK,Yeniköy İlkokulu,İlkokul
MUŞ,BULANIK,Yeniköy Ortaokulu,Ortaokul
MUŞ,BULANIK,YILANLIDERE İLKOKULU,None
MUŞ,BULANIK,Yokuşbaşı İlkokulu,İlkokul
MUŞ,BULANIK,Yokuşbaşı Ortaokulu,Ortaokul
MUŞ,BULANIK,Yoncalı İlkokulu,İlkokul
MUŞ,BULANIK,Yoncalı Mehmet Akif Ersoy Ortaokulu,Ortaokul
MUŞ,BULANIK,Yukarıbüklü İlkokulu,İlkokul
MUŞ,HASKÖY,100.Yıl Gazi İlkokulu,İlkokul
MUŞ,HASKÖY,100.Yıl Gazi Ortaokulu,Ortaokul
MUŞ,HASKÖY,Alparslan İlkokulu,İlkokul
MUŞ,HASKÖY,Alparslan Ortaokulu,Ortaokul
MUŞ,HASKÖY,Aşağı Üçdam İlkokulu,İlkokul
MUŞ,HASKÖY,AŞAĞIÜÇDAM ORTAOKULU,None
MUŞ,HASKÖY,Azıklı İlkokulu,İlkokul
MUŞ,HASKÖY,Azıklı Ortaokulu,Ortaokul
MUŞ,HASKÖY,Böğürdelen İlkokulu,İlkokul
MUŞ,HASKÖY,Büvetli İlkokulu,İlkokul
MUŞ,HASKÖY,Dağdibi Ortaokulu,Ortaokul
MUŞ,HASKÖY,Dağdibi Şehit Cengiz USLU İlkokulu,İlkokul
MUŞ,HASKÖY,Düzkışla İlkokulu,İlkokul
MUŞ,HASKÖY,Düzkışla Ortaokulu,Ortaokul
MUŞ,HASKÖY,Elmabulak İlkokulu,İlkokul
MUŞ,HASKÖY,Elmabulak Ortaokulu,Ortaokul
MUŞ,HASKÖY,Eşmepınar İlkokulu,İlkokul
MUŞ,HASKÖY,Eşmepınar Ortaokulu,Ortaokul
MUŞ,HASKÖY,Fatih Sultan Mehmet İmam Hatip Ortaokulu,Ortaokul
MUŞ,HASKÖY,Gökyazı İlkokulu,İlkokul
MUŞ,HASKÖY,Gökyazı Ortaokulu,Ortaokul
MUŞ,HASKÖY,Hasköy Anadolu İmam Hatip Lisesi,Lise
MUŞ,HASKÖY,Hasköy Anadolu Lisesi,Lise
MUŞ,HASKÖY,Hasköy Atatürk Anaokulu,Anaokulu
MUŞ,HASKÖY,Hasköy Cumhuriyet İlkokulu,İlkokul
MUŞ,HASKÖY,Hasköy Halk Eğitimi Merkezi,None
MUŞ,HASKÖY,Hasköy İlkokulu,İlkokul
MUŞ,HASKÖY,Hasköy Mesleki ve Teknik Anadolu Lisesi,Lise
MUŞ,HASKÖY,Hasköy Şehit Mehmet Aktaş Çok Programlı Anadolu Lisesi,Lise
MUŞ,HASKÖY,Hasköy Yarkaya İlkokulu,İlkokul
MUŞ,HASKÖY,Kadir Rezan Has Kız Yatılı Bölge Ortaokulu,Ortaokul
MUŞ,HASKÖY,Karakütük İlkokulu,İlkokul
MUŞ,HASKÖY,Karakütük Ortaokulu,Ortaokul
MUŞ,HASKÖY,Koçköyü  İlkokulu,İlkokul
MUŞ,HASKÖY,Koğuktaş İlkokulu,İlkokul
MUŞ,HASKÖY,Mehmet Akif Ersoy İlkokulu,İlkokul
MUŞ,HASKÖY,MENEKŞE ANAOKULU,None
MUŞ,HASKÖY,Öğretmenevi ve Akşam Sanat Okulu,None
MUŞ,HASKÖY,Ortanca İlkokulu,İlkokul
MUŞ,HASKÖY,Otaç İlkokulu,İlkokul
MUŞ,HASKÖY,Said Nursi İmam Hatip Ortaokulu,Ortaokul
MUŞ,HASKÖY,Sarıbahçe İlkokulu,İlkokul
MUŞ,HASKÖY,Şehit Erkan Selçuk İlkokulu,İlkokul
MUŞ,HASKÖY,ŞEHİT MEHMET ÇAPAR İLKOKULU,None
MUŞ,HASKÖY,Umurca İlkokulu,İlkokul
MUŞ,HASKÖY,Yukarı Üçdam İlkokulu,İlkokul
MUŞ,HASKÖY,Yunus Emre Ortaokulu,Ortaokul
MUŞ,KORKUT,75. Yıl Merkez İlkokulu,İlkokul
MUŞ,KORKUT,Alazlı İlkokulu,İlkokul
MUŞ,KORKUT,Alazlı Ortaokulu,Ortaokul
MUŞ,KORKUT,Altınova İlkokulu,İlkokul
MUŞ,KORKUT,Altınova İmam Hatip Ortaokulu,Ortaokul
MUŞ,KORKUT,Altınova Ortaokulu,Ortaokul
MUŞ,KORKUT,Balkır İlkokulu,İlkokul
MUŞ,KORKUT,Balkır Ortaokulu,Ortaokul
MUŞ,KORKUT,Çakırlı İlkokulu,İlkokul
MUŞ,KORKUT,Çalaplı İlkokulu,İlkokul
MUŞ,KORKUT,Çınarardı İlkokulu,İlkokul
MUŞ,KORKUT,Değirmitaş İlkokulu,İlkokul
MUŞ,KORKUT,Doğular İlkokulu,İlkokul
MUŞ,KORKUT,Gültepe İlkokulu,İlkokul
MUŞ,KORKUT,Güneyik İlkokulu,İlkokul
MUŞ,KORKUT,Güneyik Ortaokulu,Ortaokul
MUŞ,KORKUT,Güven İlkokulu,İlkokul
MUŞ,KORKUT,Güven Ortaokulu,Ortaokul
MUŞ,KORKUT,İçboğaz İlkokulu,İlkokul
MUŞ,KORKUT,Kapılı İlkokulu,İlkokul
MUŞ,KORKUT,Kapılı Ortaokulu,Ortaokul
MUŞ,KORKUT,Karakale Fatih KÜÇ İlkokulu,İlkokul
MUŞ,KORKUT,Karakale Fatih KÜÇ Ortaokulu,Ortaokul
MUŞ,KORKUT,Kaşdibi İlkokulu,İlkokul
MUŞ,KORKUT,Kazanan İlkokulu,İlkokul
MUŞ,KORKUT,Kıryaka Türkan Akın Cerit İlkokulu,İlkokul
MUŞ,KORKUT,Kocatarla İlkokulu,İlkokul
MUŞ,KORKUT,Konakdüzü İlkokulu,İlkokul
MUŞ,KORKUT,Konakdüzü Ortaokulu,Ortaokul
MUŞ,KORKUT,Korkut Anadolu Lisesi,Lise
MUŞ,KORKUT,Korkut Anaokulu,Anaokulu
MUŞ,KORKUT,Korkut Çok Programlı Anadolu Lisesi,Lise
MUŞ,KORKUT,Korkut Halk Eğitimi Merkezi,None
MUŞ,KORKUT,Korkut İmam Hatip Ortaokulu,Ortaokul
MUŞ,KORKUT,Korkut Kız Mesleki ve Teknik Anadolu Lisesi,Lise
MUŞ,KORKUT,Kümbet Yunus Emre Yatılı Bölge Ortaokulu,Ortaokul
MUŞ,KORKUT,Mehmet Akif Ersoy İlkokulu,İlkokul
MUŞ,KORKUT,Mehmet Akif Ersoy Ortaokulu,Ortaokul
MUŞ,KORKUT,Mollababa İlkokulu,İlkokul
MUŞ,KORKUT,Oğulbalı İlkokulu,İlkokul
MUŞ,KORKUT,Oğulbalı Ortaokulu,Ortaokul
MUŞ,KORKUT,Onevler İlkokulu,İlkokul
MUŞ,KORKUT,Pınarüstü İlkokulu,İlkokul
MUŞ,KORKUT,Sarmaşık İlkokulu,İlkokul
MUŞ,KORKUT,Sazlıkbaşı İlkokulu,İlkokul
MUŞ,KORKUT,Sazlıkbaşı Ortaokulu,Ortaokul
MUŞ,KORKUT,Şehit Mehmet Akpolat Kız Anadolu İmam Hatip Lisesi,Lise
MUŞ,KORKUT,Tan İlkokulu,İlkokul
MUŞ,KORKUT,Tan Köyü İmam Hatip Ortaokulu,Ortaokul
MUŞ,KORKUT,Tan Ortaokulu,Ortaokul
MUŞ,KORKUT,Taşlıca İlkokulu,İlkokul
MUŞ,KORKUT,Yedipınar İlkokulu,İlkokul
MUŞ,KORKUT,Yolgözler İlkokulu,İlkokul
MUŞ,KORKUT,Yolgözler Ortaokulu,Ortaokul
MUŞ,KORKUT,Yünören İlkokulu,İlkokul
MUŞ,KORKUT,Yürekli İlkokulu,İlkokul
MUŞ,MALAZGİRT,1071 İlkokulu,İlkokul
MUŞ,MALAZGİRT,Adaksu Şehit Selçuk YABANSU İlkokulu,İlkokul
MUŞ,MALAZGİRT,Adaksu Şehit Selçuk Yabansu İmam Hatip Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,Ağılbaşı İlkokulu,İlkokul
MUŞ,MALAZGİRT,Akalan İlkokulu,İlkokul
MUŞ,MALAZGİRT,AKÖREN İLKOKULU,None
MUŞ,MALAZGİRT,Aksungur Anaokulu,Anaokulu
MUŞ,MALAZGİRT,Aktuzla İlkokulu,İlkokul
MUŞ,MALAZGİRT,ALİKALKAN İLKOKULU,None
MUŞ,MALAZGİRT,Alınca İlkokulu,İlkokul
MUŞ,MALAZGİRT,Alparslan Anadolu Lisesi,Lise
MUŞ,MALAZGİRT,Arslankaya İlkokulu,İlkokul
MUŞ,MALAZGİRT,Arslankaya Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,Aşağıkıcık İlkokulu,İlkokul
MUŞ,MALAZGİRT,Atatürk İlkokulu,İlkokul
MUŞ,MALAZGİRT,Avrupalı Türkler Bilala İlkokulu,İlkokul
MUŞ,MALAZGİRT,Avrupalı Türkler Yeniköy İlkokulu,İlkokul
MUŞ,MALAZGİRT,Aynalıhoca İlkokulu,İlkokul
MUŞ,MALAZGİRT,Bademözü İlkokulu,İlkokul
MUŞ,MALAZGİRT,Bahçe Güleray İlkokulu,İlkokul
MUŞ,MALAZGİRT,Bahçe İlkokulu,İlkokul
MUŞ,MALAZGİRT,Balkaya İlkokulu,İlkokul
MUŞ,MALAZGİRT,Beşçatak İlkokulu,İlkokul
MUŞ,MALAZGİRT,Beşçatak İmam Hatip Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,Beşdam İlkokulu,İlkokul
MUŞ,MALAZGİRT,Beypınarı İlkokulu,İlkokul
MUŞ,MALAZGİRT,Bezirhane İlkokulu,İlkokul
MUŞ,MALAZGİRT,Bostankaya İlkokulu,İlkokul
MUŞ,MALAZGİRT,Boyçapkın İlkokulu,İlkokul
MUŞ,MALAZGİRT,Boyçapkın Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,ÇAYIRDERE İLKOKULU,None
MUŞ,MALAZGİRT,Çayırdere İmam Hatip Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,Çiçekveren Şehit Haydar ÜSTA İlkokulu,İlkokul
MUŞ,MALAZGİRT,Çiçekveren Şehit Haydar ÜSTA Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,Cumhuriyet İlkokulu,İlkokul
MUŞ,MALAZGİRT,Danişmentgazi İlkokulu,İlkokul
MUŞ,MALAZGİRT,Dirimpınar İlkokulu,İlkokul
MUŞ,MALAZGİRT,Doğantaş İlkokulu,İlkokul
MUŞ,MALAZGİRT,Dolabaş İlkokulu,İlkokul
MUŞ,MALAZGİRT,ERENCE İLKOKULU,None
MUŞ,MALAZGİRT,Fatih Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,Feyzi Akkaya Mesleki ve Teknik Anadolu Lisesi,Lise
MUŞ,MALAZGİRT,Güleç İlkokulu,İlkokul
MUŞ,MALAZGİRT,Gülkoru İlkokulu,İlkokul
MUŞ,MALAZGİRT,Gülkoru İmam Hatip Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,Güzelbaba İlkokulu,İlkokul
MUŞ,MALAZGİRT,Hacılar İlkokulu,İlkokul
MUŞ,MALAZGİRT,Hancağız İlkokulu,İlkokul
MUŞ,MALAZGİRT,Hanoğlu İlkokulu,İlkokul
MUŞ,MALAZGİRT,Hasanpaşa İlkokulu,İlkokul
MUŞ,MALAZGİRT,Hasanpaşa İmam hatip Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,Hasretpınar İlkokulu,İlkokul
MUŞ,MALAZGİRT,Hasretpınar İmam Hatip Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,İyikomşu İlkokulu,İlkokul
MUŞ,MALAZGİRT,İyikomşu İmam Hatip Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,KADIKÖYÜ İLKOKULU,None
MUŞ,MALAZGİRT,Karaali İlkokulu,İlkokul
MUŞ,MALAZGİRT,Karaca İlkokulu,İlkokul
MUŞ,MALAZGİRT,Karadere İlkokulu,İlkokul
MUŞ,MALAZGİRT,Karahasan İlkokulu,İlkokul
MUŞ,MALAZGİRT,Karahasan Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,Karakaya İlkokulu,İlkokul
MUŞ,MALAZGİRT,Karakaya Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,Kardeşler İlkokulu,İlkokul
MUŞ,MALAZGİRT,Kazgöl İlkokulu,İlkokul
MUŞ,MALAZGİRT,Kılıçcı İlkokulu,İlkokul
MUŞ,MALAZGİRT,Kızılyusuf İlkokulu,İlkokul
MUŞ,MALAZGİRT,KOÇALİ İLKOKULU,None
MUŞ,MALAZGİRT,Konakkuran İmam hatip Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,Konakkuran Şehit İsmail BÜLBÜL İlkokulu,İlkokul
MUŞ,MALAZGİRT,Kuruca İlkokulu,İlkokul
MUŞ,MALAZGİRT,Kutulmuşoğlu İlkokulu,İlkokul
MUŞ,MALAZGİRT,Malazgirt 1071 İmam Hatip Ortaokulu,Ortaokul
MUŞ,MALAZGİRT,Malazgirt Alpaslan Kız Anadolu İmam Hatip Lisesi,Lise
MUŞ,MALAZGİRT,Malazgirt Bilim ve Sanat Merkezi,None
MUŞ,MALAZGİRT,Malazgirt Halk Eğitimi Merkezi,None
MUŞ,MALAZGİRT,Malazgirt İlkokulu,İlkokul
MUŞ,MALAZGİRT,Malazgirt Mesleki Eğitim Merkezi,None
MUŞ,MALAZGİRT,Malazgirt Mesleki ve Teknik Anadolu Lisesi,Lise
MUŞ,MALAZGİRT,MALAZGİRT ÖĞRETMENEVİ VE AKŞAM SANAT OKULU,None
MUŞ,MALAZGİRT,Malazgirt Rehberlik ve Araştırma Merkezi,None
MUŞ,MALAZGİRT,Malazgirt Şehit Yusuf ULAŞ Anadolu İmam Hatip Lisesi,Lise
MUŞ,MALAZGİRT,Malazgirt Süphan Anadolu Lisesi,Lise
MUŞ,MALAZGİRT,Mehmet Akif Ersoy İlkokulu,İlkokul
